corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:13:06,09:13:07,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,29.7,Light,13.12
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:13:07,09:13:37,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.5,27.7,Light,13.62
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:13:37,09:15:32,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,1.92,28.9,Light,15.54
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:15:32,09:21:19,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,5.78,26.8,Moderate,21.32
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:21:19,09:27:23,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,6.07,31.3,Light,27.39
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:27:23,09:29:35,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,2.2,25.3,Moderate,29.59
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:29:35,09:31:21,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,1.77,31.5,Light,31.36
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:31:21,09:33:12,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,1.84,30.2,Light,33.2
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:33:12,09:35:01,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.83,30.2,Light,35.03
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:35:01,09:36:44,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.71,32.2,Light,36.74
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:36:44,09:38:46,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,2.04,27.1,Light,38.78
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:38:46,09:40:45,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,1.97,28.0,Light,40.75
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:40:45,09:47:03,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,6.31,25.1,Moderate,47.06
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:47:03,09:47:43,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.66,29.5,Light,47.72
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:47:43,09:49:19,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.6,26.2,Moderate,49.32
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:49:19,09:51:45,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.44,30.7,Light,51.76
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:51:45,09:52:52,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.11,28.9,Light,52.87
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:52:52,09:54:36,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.73,28.6,Light,54.6
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:54:36,09:55:18,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.71,30.9,Light,55.31
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:55:18,09:56:11,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.88,27.7,Light,56.19
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:56:11,09:56:49,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.63,29.5,Light,56.82
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:56:49,09:56:50,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.02,30.2,Light,56.84
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:56:50,09:57:30,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.67,26.5,Moderate,57.51
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:57:30,09:58:43,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.21,31.1,Light,58.72
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:58:43,09:59:15,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.53,25.1,Moderate,59.25
Angkot Feeder Koridor 8,2025-10-18,Saturday,09:59:15,10:02:03,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.8,26.8,Moderate,62.05
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:02:03,10:03:33,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.51,29.8,Light,63.56
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:03:33,10:04:01,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.46,33.8,Light,64.02
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:04:01,10:05:47,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.77,29.4,Light,65.79
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:05:47,10:06:25,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.63,26.7,Moderate,66.42
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:06:25,10:06:27,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.03,32.6,Light,66.45
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:06:27,10:12:12,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,5.75,27.5,Light,72.2
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:00:00,10:06:48,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,6.81,27.0,Light,6.81
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:06:48,10:13:10,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,6.37,28.9,Light,13.18
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:13:10,10:13:12,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.03,24.5,Moderate,13.21
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:13:12,10:13:43,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.51,27.0,Light,13.72
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:13:43,10:15:28,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,1.76,31.5,Light,15.48
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:15:28,10:21:00,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,5.53,28.0,Light,21.01
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:21:00,10:27:36,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,6.59,28.9,Light,27.6
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:27:36,10:29:28,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,1.87,29.7,Light,29.47
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:29:28,10:31:13,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,1.75,31.9,Light,31.22
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:31:13,10:33:14,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,2.02,27.6,Light,33.24
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:33:14,10:35:04,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.84,30.1,Light,35.08
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:35:04,10:36:55,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.85,29.8,Light,36.93
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:36:55,10:38:39,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.73,32.0,Light,38.66
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:38:39,10:40:28,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,1.82,30.3,Light,40.48
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:40:28,10:46:05,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,5.61,28.2,Light,46.09
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:46:05,10:46:42,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.61,31.7,Light,46.7
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:46:42,10:48:01,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.32,31.7,Light,48.02
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:48:01,10:50:15,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.23,33.5,Light,50.25
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:50:15,10:51:27,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.2,26.6,Moderate,51.45
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:51:27,10:53:10,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.72,28.8,Light,53.17
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:53:10,10:53:57,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.78,28.0,Light,53.95
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:53:57,10:54:42,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.75,32.5,Light,54.7
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:54:42,10:55:19,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.62,30.1,Light,55.32
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:55:19,10:55:20,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.02,27.6,Light,55.34
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:55:20,10:56:03,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.71,25.1,Moderate,56.05
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:56:03,10:57:19,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.28,29.4,Light,57.33
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:57:19,10:57:49,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.49,27.4,Light,57.82
Angkot Feeder Koridor 8,2025-10-18,Saturday,10:57:49,11:00:13,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.41,31.2,Light,60.23
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:00:13,11:01:54,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.68,26.7,Moderate,61.91
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:01:54,11:02:22,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.47,32.8,Light,62.38
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:02:22,11:04:13,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.85,28.1,Light,64.23
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:04:13,11:04:49,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.59,28.6,Light,64.82
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:04:49,11:04:51,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.04,29.9,Light,64.86
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:04:51,11:10:18,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,5.44,29.1,Light,70.3
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:00:00,11:05:55,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,5.92,31.1,Light,5.92
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:05:55,11:12:52,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,6.96,26.5,Moderate,12.88
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:12:52,11:12:54,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,29.3,Light,12.9
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:12:54,11:13:22,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.47,29.2,Light,13.37
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:13:22,11:15:18,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,1.94,28.6,Light,15.31
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:15:18,11:20:14,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,4.93,31.4,Light,20.24
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:20:14,11:27:13,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,6.99,27.2,Light,27.23
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:27:13,11:29:13,8,9,K8 Asrama Haji - Talang Jambe - Asrama Haji,Unknown,"""-2.895029999999999,104.72458""","""-2.8962278,104.7163111""",0.928,2.0,27.8,Light,29.23
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:29:13,11:31:12,9,10,Unknown,Unknown,"""-2.8962278,104.7163111""","""-2.8950056,104.7245833""",0.929,1.98,28.1,Light,31.21
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:31:12,11:33:12,10,11,Unknown,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950056,104.7245833""","""-2.896204099999999,104.7163186""",0.927,1.99,28.0,Light,33.2
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:33:12,11:35:10,11,12,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.98,27.9,Light,35.18
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:35:10,11:36:55,12,13,Turn left onto Lrg. Tj. Harapan,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,"""-2.8950945,104.7245324""","""-2.896204099999999,104.7163186""",0.92,1.74,31.7,Light,36.92
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:36:55,11:38:50,13,14,Head east on Jl. AMD toward Jl. Pesantren Sultan Mahmud Baddaruddin II,Turn left onto Lrg. Tj. Harapan,"""-2.896204099999999,104.7163186""","""-2.8950945,104.7245324""",0.92,1.92,28.8,Light,38.84
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:38:50,11:40:49,14,15,Turn left onto Lrg. Tj. Harapan,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.8950945,104.7245324""","""-2.89617,104.71635""",0.917,1.98,27.8,Light,40.82
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:40:49,11:46:13,15,16,K8 Asrama Haji - Talang Jambe - Asrama Haji,Stasiun LRT Asrama Haji A,"""-2.89617,104.71635""","""-2.91935,104.7114055555555""",2.635,5.4,29.3,Light,46.22
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:46:13,11:46:54,16,17,Stasiun LRT Asrama Haji A,Asrama Haji B,"""-2.91935,104.7114055555555""","""-2.916513888888889,104.7120194444445""",0.323,0.69,28.3,Light,46.91
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:46:54,11:48:15,17,18,Asrama Haji B,Kerajinan Karet B,"""-2.916513888888889,104.7120194444445""","""-2.910758333333333,104.7145361111111""",0.698,1.35,31.0,Light,48.26
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:48:15,11:50:36,18,19,Kerajinan Karet B,PDK,"""-2.910758333333333,104.7145361111111""","""-2.907272222222222,104.7251888888889""",1.245,2.35,31.8,Light,50.61
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:50:36,11:51:36,19,20,PDK,Simpang Bandara A,"""-2.907272222222222,104.7251888888889""","""-2.902958333333333,104.7272972222222""",0.534,1.0,31.9,Light,51.61
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:51:36,11:53:24,20,21,Simpang Bandara A,Simpang Talang Jambe,"""-2.902958333333333,104.7272972222222""","""-2.895658333333333,104.7260027777778""",0.824,1.79,27.7,Light,53.4
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:53:24,11:54:06,21,22,Simpang Talang Jambe,YAPIS Hikmatul Furqon A,"""-2.895658333333333,104.7260027777778""","""-2.896013888888889,104.7227416666667""",0.364,0.7,31.4,Light,54.1
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:54:06,11:54:52,22,23,YAPIS Hikmatul Furqon A,Perum Graha Utama Bandara,"""-2.896013888888889,104.7227416666667""","""-2.895738888888889,104.7190888888889""",0.407,0.78,31.4,Light,54.88
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:54:52,11:55:30,23,24,Perum Graha Utama Bandara,Simpang Karantina A,"""-2.895738888888889,104.7190888888889""","""-2.896233333333333,104.7163416666667""",0.31,0.63,29.7,Light,55.51
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:55:30,11:55:31,24,25,Simpang Karantina A,Simpang Karantina B,"""-2.896233333333333,104.7163416666667""","""-2.896163888888889,104.7163444444444""",0.008,0.01,32.2,Light,55.52
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:55:31,11:56:05,25,26,Simpang Karantina B,Perum Graha Utama Bandara B,"""-2.896163888888889,104.7163444444444""","""-2.895672222222222,104.7189583333333""",0.295,0.57,31.3,Light,56.09
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:56:05,11:57:22,26,27,Perum Graha Utama Bandara B,YAPIS Hikmatul Furqon B,"""-2.895672222222222,104.7189583333333""","""-2.895005555555556,104.7245833333333""",0.629,1.28,29.4,Light,57.37
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:57:22,11:57:51,27,28,YAPIS Hikmatul Furqon B,Lorong Bambu Kuning,"""-2.895005555555556,104.7245833333333""","""-2.896638888888889,104.7257277777778""",0.222,0.48,27.6,Light,57.85
Angkot Feeder Koridor 8,2025-10-18,Saturday,11:57:51,12:00:22,28,29,Lorong Bambu Kuning,PDK B,"""-2.896638888888889,104.7257277777778""","""-2.907849999999999,104.7248638888889""",1.25,2.53,29.7,Light,60.38
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:00:22,12:01:40,29,30,PDK B,Palembang Asrama Haji,"""-2.907849999999999,104.7248638888889""","""-2.909666666666666,104.71835""",0.751,1.29,35.0,Light,61.67
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:01:40,12:02:04,30,31,Palembang Asrama Haji,BCA,"""-2.909666666666666,104.71835""","""-2.910311111111111,104.7161333333333""",0.256,0.41,37.2,Light,62.08
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:02:04,12:03:28,31,32,BCA,Asrama Haji A,"""-2.910311111111111,104.7161333333333""","""-2.917041666666667,104.7122111111111""",0.866,1.39,37.5,Light,63.47
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:03:28,12:03:57,32,33,Asrama Haji A,LRT Asrama Haji,"""-2.917041666666667,104.7122111111111""","""-2.919558333333333,104.7119138888889""",0.282,0.49,34.5,Light,63.96
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:03:57,12:03:59,33,34,LRT Asrama Haji,Untitled Placemark,"""-2.919558333333333,104.7119138888889""","""-2.919480555555556,104.7117722222222""",0.018,0.03,32.7,Light,63.99
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:03:59,12:08:27,34,35,Untitled Placemark,Untitled Placemark,"""-2.919480555555556,104.7117722222222""","""-2.896227777777778,104.7163111111111""",2.634,4.47,35.4,Light,68.46
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:00:00,12:04:54,1,2,Unknown,Unknown,"""-2.8950056,104.7245833""","""-2.9194806,104.7117722""",3.071,4.91,37.5,Light,4.91
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:04:54,12:10:03,2,3,Unknown,Head south on Lrg. Tj. Harapan toward Jl. AMD,"""-2.9194806,104.7117722""","""-2.8949988,104.7245572""",3.07,5.14,35.8,Light,10.05
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:10:03,12:10:04,3,4,Head south on Lrg. Tj. Harapan toward Jl. AMD,Turn left onto Jl. AMD,"""-2.8949988,104.7245572""","""-2.8950945,104.7245324""",0.011,0.02,37.0,Light,10.07
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:10:04,12:10:27,4,5,Turn left onto Jl. AMD,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,"""-2.8950945,104.7245324""","""-2.8953786,104.7265849""",0.23,0.39,35.3,Light,10.46
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:10:27,12:12:09,5,6,Turn right onto Jl. Tj. Api-Api/Jl. Tj. Siapi Api,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,"""-2.8953786,104.7265849""","""-2.9036224,104.7276603""",0.924,1.7,32.6,Light,12.16
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:12:09,12:16:29,6,7,Continue straight onto Jl. Letjen Harun Sohar/Jl. Tj. Api-Api,Make a U-turn,"""-2.9036224,104.7276603""","""-2.9205337,104.7117472""",2.581,4.33,35.8,Light,16.49
Angkot Feeder Koridor 8,2025-10-18,Saturday,12:16:29,12:22:18,7,8,Make a U-turn,K8 Asrama Haji - Talang Jambe - Asrama Haji,"""-2.9205337,104.7117472""","""-2.895029999999999,104.72458""",3.174,5.82,32.7,Light,22.31
