observation_id,respondent_id,alternative_index,label,optimized_for,time_minutes,cost_rupiah,transfers,access_km,comfort,reliability,age,gender,occupation,income,vehicle_ownership,trip_purpose,transit_frequency,pref_time,pref_cost,pref_comfort,pref_accessibility,pref_reliability,chosen
76,460563d9-f028-5100-ba5a-32726615cb36,1,Kendaraan Pribadi,private_vehicle,6.2,520.0,0.0,0.0,4.0,3.0,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,5.0,4.0,4.0,5.0,5.0,0
77,d0776227-409c-48b3-b73b-1cb7dddbd8a5,0,Rekomendasi,time,38.74524433473264,5000.0,0.0,1.7532926057825897,3.6235026100854406,3.376497389914558,<18,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,5.0,5.0,3.0,5.0,5.0,1
77,d0776227-409c-48b3-b73b-1cb7dddbd8a5,1,Termurah,cost,48.55812747868632,0.0,0.0,1.921792299271944,2.8928656564594757,2.7536064916134624,<18,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,5.0,5.0,3.0,5.0,5.0,0
77,d0776227-409c-48b3-b73b-1cb7dddbd8a5,2,Kendaraan Pribadi,private_vehicle,11.0,1278.0,0.0,0.0,4.0,3.0,<18,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,5.0,5.0,3.0,5.0,5.0,0
78,8cf497b2-87bb-477f-ba1a-25d564d088bb,0,Rekomendasi,time,29.623473342774258,0.0,0.0,1.2237364045778814,2.8433906801383277,2.6437580432759527,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,1
78,8cf497b2-87bb-477f-ba1a-25d564d088bb,1,Tercepat,alternative,33.96464140817634,5000.0,0.0,1.3523720625291056,3.6949532137503818,3.3050467862496173,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,0
78,8cf497b2-87bb-477f-ba1a-25d564d088bb,2,Kendaraan Pribadi,private_vehicle,8.3,692.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,0
79,20aefdc3-7136-5c93-b663-97180bf695e8,0,Rekomendasi,time,29.623473342774258,0.0,0.0,1.2237364045778814,2.8433906801383277,2.6437580432759527,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,1
79,20aefdc3-7136-5c93-b663-97180bf695e8,1,Tercepat,alternative,33.96464140817634,5000.0,0.0,1.3523720625291056,3.6949532137503818,3.3050467862496173,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,0
79,20aefdc3-7136-5c93-b663-97180bf695e8,2,Kendaraan Pribadi,private_vehicle,8.3,692.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,4.0,4.0,3.0,5.0,4.0,0
80,75fb50c3-9943-594d-a4ff-0fa7e5764c26,0,Rekomendasi,time,108.89045991756198,5000.0,2.0,1.037499348392353,2.438692920854256,3.0406514422429063,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,5.0,3.0,2.0,5.0,5.0,1
80,75fb50c3-9943-594d-a4ff-0fa7e5764c26,1,Kendaraan Pribadi,private_vehicle,52.2,4350.0,0.0,0.0,4.0,3.0000000000000004,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,5.0,3.0,2.0,5.0,5.0,0
81,1599f268-d201-43c7-b81e-1bbf1356cbb7,0,Rekomendasi,time,77.61427313540477,5000.0,1.0,2.6764410326097874,3.3354745024880157,3.2216679809054956,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,,,,,,1
81,1599f268-d201-43c7-b81e-1bbf1356cbb7,1,Kendaraan Pribadi,private_vehicle,30.2,2515.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,,,,,,0
82,12fe1528-6c21-5439-9b48-dce18898042c,0,Rekomendasi,time,77.61427313540477,5000.0,1.0,2.6764410326097874,3.3354745024880157,3.2216679809054956,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,,,,,,0
82,12fe1528-6c21-5439-9b48-dce18898042c,1,Kendaraan Pribadi,private_vehicle,30.2,2515.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,,,,,,1
83,703565c0-d60d-5bb7-aea0-8fe057dddff3,0,Rekomendasi,time,131.22170883577306,5000.0,2.0,0.5772938351219398,2.0825787704487753,2.7881638307703605,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5.0,5.0,2.0,3.0,2.0,0
83,703565c0-d60d-5bb7-aea0-8fe057dddff3,1,Kendaraan Pribadi,private_vehicle,22.6,1882.0,0.0,0.0,4.0,3.0000000000000004,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5.0,5.0,2.0,3.0,2.0,1
84,9dbc466e-ff35-4e24-93bf-93abf542de29,0,Rekomendasi,time,35.09316118531365,5000.0,0.0,0.49067100282136894,3.332216539206489,3.6677834607935114,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3.0,5.0,3.0,5.0,1.0,1
84,9dbc466e-ff35-4e24-93bf-93abf542de29,1,Kendaraan Pribadi,private_vehicle,20.0,1662.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3.0,5.0,3.0,5.0,1.0,0
85,bf587975-3449-4d58-9f0a-b2d2d99f8580,0,Rekomendasi,time,35.82654868182868,0.0,0.0,1.1945385505699413,2.580986365800452,2.619335445893604,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,1.0,3.0,5.0,4.0,2.0,0
85,bf587975-3449-4d58-9f0a-b2d2d99f8580,1,Kendaraan Pribadi,private_vehicle,17.0,1415.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,1.0,3.0,5.0,4.0,2.0,1
86,970e7c4c-627d-58df-a023-2576440f4df7,0,Rekomendasi,time,31.69181494492341,5000.0,0.0,0.3493449582325271,3.3677216970351567,3.6322783029648433,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,2.0,2.0,2.0,0
86,970e7c4c-627d-58df-a023-2576440f4df7,1,Kendaraan Pribadi,private_vehicle,23.5,1958.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,2.0,2.0,2.0,1
87,688456e4-9d1a-5769-9dc2-0a766ce872a0,0,Rekomendasi,time,71.62210994851152,5000.0,1.0,0.8420376988756562,2.4950300556333747,2.7101245420502744,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,4.0,3.0,1.0,1.0,0
87,688456e4-9d1a-5769-9dc2-0a766ce872a0,1,Kendaraan Pribadi,private_vehicle,42.9,3575.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,4.0,3.0,1.0,1.0,1
88,71460c45-9b9c-595d-aa25-e81c2d31d126,0,Rekomendasi,time,88.8072689809814,5000.0,2.0,0.5481032819201157,1.9014579962333809,2.6495818932637007,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,2.0,5.0,4.0,2.0,0
88,71460c45-9b9c-595d-aa25-e81c2d31d126,1,Kendaraan Pribadi,private_vehicle,17.6,2058.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,2.0,5.0,4.0,2.0,1
89,a13bb81b-7bb9-5848-834c-b4234e6410eb,0,Rekomendasi,time,50.19614253223674,5000.0,0.0,1.2200609295847546,3.6120634417057493,3.3879365582942507,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,4.0,5.0,5.0,1
89,a13bb81b-7bb9-5848-834c-b4234e6410eb,1,Kendaraan Pribadi,private_vehicle,32.9,3840.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,4.0,5.0,5.0,0
90,bf7b6b1f-dffb-5c55-824f-2bb3e3146813,0,Rekomendasi,time,12.370242350844421,0.0,0.0,0.0,3.8824308396974287,3.1175691603025717,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,5.0,1.0,2.0,0
90,bf7b6b1f-dffb-5c55-824f-2bb3e3146813,1,Kendaraan Pribadi,private_vehicle,3.6,418.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,5.0,1.0,2.0,1
91,62e6c6b0-b3e8-5282-8576-76db9bb534ca,0,Rekomendasi,time,158.10059750557986,5000.0,3.0,1.1413690223117763,1.8197575942161288,2.6652212538664526,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,5.0,5.0,3.0,1.0,0
91,62e6c6b0-b3e8-5282-8576-76db9bb534ca,1,Kendaraan Pribadi,private_vehicle,16.3,1898.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,5.0,5.0,3.0,1.0,1
92,c89d092c-3bf1-5124-bb88-11263180618e,0,Rekomendasi,time,35.83816572480526,0.0,0.0,1.0057045540712513,2.6985987628427086,2.5470758939599287,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,4.0,4.0,4.0,2.0,0
92,c89d092c-3bf1-5124-bb88-11263180618e,1,Kendaraan Pribadi,private_vehicle,11.9,1392.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,4.0,4.0,4.0,2.0,1
93,7f9ea97c-518e-5e39-9c06-325aa21769ac,0,Rekomendasi,time,49.976060126605084,5000.0,0.0,1.2097312735349022,3.5737736369322497,3.4262263630677503,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,1.0,3.0,5.0,3.0,0
93,7f9ea97c-518e-5e39-9c06-325aa21769ac,1,Kendaraan Pribadi,private_vehicle,20.9,2432.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,1.0,3.0,5.0,3.0,1
94,27477762-4a59-5640-bd13-9dde54eb8509,0,Rekomendasi,time,16.62373719636623,0.0,0.0,0.0,3.6934165628040847,3.306583437195915,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,2.0,4.0,3.0,4.0,0
94,27477762-4a59-5640-bd13-9dde54eb8509,1,Kendaraan Pribadi,private_vehicle,3.9,452.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,2.0,4.0,3.0,4.0,1
95,0caada20-f215-578c-bb3d-cb72fcf639d4,0,Rekomendasi,time,153.8226888214995,5000.0,2.0,2.6835634236020858,2.369367979623729,2.760018101982505,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,5.0,1.0,2.0,5.0,0
95,0caada20-f215-578c-bb3d-cb72fcf639d4,1,Kendaraan Pribadi,private_vehicle,14.9,1735.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,3.0,5.0,1.0,2.0,5.0,1
96,3aa69cc4-f279-53aa-9c2f-4633c25a50db,0,Rekomendasi,time,44.37128201126878,5000.0,0.0,1.574690337401608,3.712933717398793,3.287066282601207,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,4.0,5.0,4.0,1
96,3aa69cc4-f279-53aa-9c2f-4633c25a50db,1,Kendaraan Pribadi,private_vehicle,11.2,1310.0,0.0,0.0,4.0,2.9999999999999996,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,4.0,5.0,4.0,0
97,f665daf7-ae10-560b-a99d-1d6f54e9e3ec,0,Rekomendasi,time,129.9243402667364,5000.0,2.0,1.7464127889656709,2.340461826915933,2.7791606155758326,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,3.0,2.0,4.0,2.0,0
97,f665daf7-ae10-560b-a99d-1d6f54e9e3ec,1,Kendaraan Pribadi,private_vehicle,23.9,2785.0,0.0,0.0,4.0,2.9999999999999996,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,3.0,2.0,4.0,2.0,1
98,8f11a1b6-8c13-5ebf-bd62-dac3a5f55ccc,0,Rekomendasi,time,135.09390347420648,5000.0,3.0,0.5782665421423445,1.6581564916925857,2.5165737074162604,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,2.0,2.0,1.0,2.0,0
98,8f11a1b6-8c13-5ebf-bd62-dac3a5f55ccc,1,Kendaraan Pribadi,private_vehicle,11.4,1330.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,2.0,2.0,1.0,2.0,1
99,c22176ab-8786-5a28-9aa0-1e6de0f44e89,0,Rekomendasi,time,105.13547540924286,5000.0,2.0,0.7718082296736426,2.119245791915759,2.643723416003317,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,3.0,5.0,5.0,1
99,c22176ab-8786-5a28-9aa0-1e6de0f44e89,1,Kendaraan Pribadi,private_vehicle,13.4,1562.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,3.0,5.0,5.0,0
100,2216f3f2-1655-5f0d-9e17-a6cba96d6ab5,0,Rekomendasi,time,31.056389972438126,5000.0,0.0,0.6905937562775163,3.2331587772215373,3.7668412227784636,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,5.0,3.0,2.0,4.0,1
100,2216f3f2-1655-5f0d-9e17-a6cba96d6ab5,1,Kendaraan Pribadi,private_vehicle,13.6,1588.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,5.0,3.0,2.0,4.0,0
101,99cdcf61-dc10-5126-9247-933afdc23a7b,0,Rekomendasi,time,130.93585804739237,5000.0,2.0,2.0910278328625194,2.2193287946138014,2.637784055927682,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,5.0,4.0,5.0,3.0,1
101,99cdcf61-dc10-5126-9247-933afdc23a7b,1,Kendaraan Pribadi,private_vehicle,28.4,3315.0,0.0,0.0,4.0,2.9999999999999996,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,5.0,4.0,5.0,3.0,0
102,75b2a423-5bdc-55ba-8a99-5b168c9f9b80,0,Rekomendasi,time,19.099925953496058,0.0,0.0,0.30556351367091494,2.09598891045386,2.4799445522692998,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,5.0,4.0,4.0,5.0,0
102,75b2a423-5bdc-55ba-8a99-5b168c9f9b80,1,Kendaraan Pribadi,private_vehicle,9.9,1160.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,5.0,4.0,4.0,5.0,1
103,2fbb8dbb-3a5c-5d5e-ad79-b0aa166adbee,0,Rekomendasi,time,117.11025765653784,5000.0,1.0,3.387298761072836,3.0836247530495395,3.0453363041329644,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,3.0,3.0,3.0,4.0,1
103,2fbb8dbb-3a5c-5d5e-ad79-b0aa166adbee,1,Kendaraan Pribadi,private_vehicle,26.5,2208.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5.0,3.0,3.0,3.0,4.0,0
104,4afc0131-5605-5aa3-a1dd-265d7795aa61,0,Rekomendasi,time,25.171273553229092,0.0,0.0,0.0,4.0,2.9999999999999996,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,3.0,2.0,3.0,0
104,4afc0131-5605-5aa3-a1dd-265d7795aa61,1,Kendaraan Pribadi,private_vehicle,4.7,388.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,3.0,2.0,3.0,1
105,64a947a4-8e26-5d9e-a765-5d353d41e8d5,0,Rekomendasi,time,29.707335345622838,5000.0,0.0,0.38394091494854377,3.3449106617682096,3.655089338231791,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,5.0,4.0,4.0,2.0,1
105,64a947a4-8e26-5d9e-a765-5d353d41e8d5,1,Kendaraan Pribadi,private_vehicle,19.2,1600.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,5.0,4.0,4.0,2.0,0
106,c0da798e-16ac-54c1-8608-984602cb5688,0,Rekomendasi,time,13.283656383871174,0.0,0.0,0.0,3.5543520961623933,3.445647903837606,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,3.0,2.0,4.0,0
106,c0da798e-16ac-54c1-8608-984602cb5688,1,Kendaraan Pribadi,private_vehicle,7.7,645.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,4.0,3.0,2.0,4.0,1
107,decfae1d-a5b6-59db-975a-994f035da60a,0,Rekomendasi,time,113.68133278926807,5000.0,2.0,0.21008832568617844,2.0046316002071785,2.6489847028033178,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,4.0,5.0,3.0,1
107,decfae1d-a5b6-59db-975a-994f035da60a,1,Kendaraan Pribadi,private_vehicle,31.3,2605.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,4.0,5.0,3.0,0
108,b2f64972-c38b-5262-8e89-431b9120075e,0,Rekomendasi,time,30.65050512208189,0.0,0.0,0.6736729021325193,2.637095270095658,2.4432395313212183,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,2.0,5.0,3.0,3.0,3.0,1
108,b2f64972-c38b-5262-8e89-431b9120075e,1,Kendaraan Pribadi,private_vehicle,13.1,1095.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,2.0,5.0,3.0,3.0,3.0,0
109,4309055b-8a87-553d-b780-23aa19e31891,0,Rekomendasi,time,22.85225882321943,0.0,0.0,0.0,4.0,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3.0,5.0,2.0,3.0,2.0,0
109,4309055b-8a87-553d-b780-23aa19e31891,1,Kendaraan Pribadi,private_vehicle,5.6,465.0,0.0,0.0,4.0,2.9999999999999996,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,3.0,5.0,2.0,3.0,2.0,1
110,a2dbf8bc-27c3-534d-8a6a-2f74a862001b,0,Rekomendasi,time,56.113845579860964,5000.0,0.0,1.2097312735349022,3.565704206813579,3.4342957931864206,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,4.0,3.0,4.0,1.0,1
110,a2dbf8bc-27c3-534d-8a6a-2f74a862001b,1,Kendaraan Pribadi,private_vehicle,29.2,2432.0,0.0,0.0,4.0,3.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4.0,4.0,3.0,4.0,1.0,0
111,cb4b6fb1-1381-5dc1-acbf-3a05d5bad59c,0,Rekomendasi,time,120.64831641460415,5000.0,2.0,1.070484710213091,2.1068214066274478,2.7433573954195367,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,4.0,5.0,5.0,1
111,cb4b6fb1-1381-5dc1-acbf-3a05d5bad59c,1,Kendaraan Pribadi,private_vehicle,30.6,2552.0,0.0,0.0,4.0,3.0000000000000004,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Setiap hari,5.0,3.0,4.0,5.0,5.0,0
112,94fb143f-95c1-5b02-82d7-3a994b1099be,0,Rekomendasi,time,34.244274827882876,5000.0,0.0,1.671065455515062,4.4144193279907595,3.82883865598152,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,5.0,4.0,5.0,5.0,1
112,94fb143f-95c1-5b02-82d7-3a994b1099be,1,Kendaraan Pribadi,private_vehicle,16.0,1335.0,0.0,0.0,4.0,3.0,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,5.0,4.0,5.0,5.0,0
113,587e715f-f7b8-537c-971b-3ca3e2858c68,0,Rekomendasi,time,113.77637137287346,5000.0,1.0,2.090854140742749,2.7440532072976165,2.823530708766827,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,3.0,5.0,3.0,4.0,4.0,1
113,587e715f-f7b8-537c-971b-3ca3e2858c68,1,Kendaraan Pribadi,private_vehicle,37.3,3110.0,0.0,0.0,4.0,3.0,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,3.0,5.0,3.0,4.0,4.0,0
114,70bfe05e-433c-50c0-a394-b935eaa140fd,0,Rekomendasi,time,104.61723468426787,5000.0,2.0,1.1213816384421833,2.0146366679096697,2.6109866889424573,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,1
114,70bfe05e-433c-50c0-a394-b935eaa140fd,1,Kendaraan Pribadi,private_vehicle,30.1,2508.0,0.0,0.0,4.0,3.0000000000000004,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,0
115,4f63dfa6-7fc3-5312-b144-5d1ea4255ead,0,Rekomendasi,time,104.61723468426787,5000.0,2.0,1.1213816384421833,2.0146366679096697,2.6109866889424573,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,1
115,4f63dfa6-7fc3-5312-b144-5d1ea4255ead,1,Kendaraan Pribadi,private_vehicle,30.1,2508.0,0.0,0.0,4.0,3.0000000000000004,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,0
116,64049320-6acd-550f-8698-71aa3d5d0d6d,0,Rekomendasi,time,104.61723468426787,5000.0,2.0,1.1213816384421833,2.0146366679096697,2.6109866889424573,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,1
116,64049320-6acd-550f-8698-71aa3d5d0d6d,1,Kendaraan Pribadi,private_vehicle,30.1,2508.0,0.0,0.0,4.0,3.0000000000000004,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,4.0,3.0,4.0,3.0,3.0,0
117,4745af24-7df1-5ab2-bd81-ac646ca7d4ec,0,Rekomendasi,time,45.85725151630807,5000.0,1.0,1.1981803036779577,2.3541164236305696,2.698088215619908,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,2.0,4.0,5.0,5.0,4.0,1
117,4745af24-7df1-5ab2-bd81-ac646ca7d4ec,1,Kendaraan Pribadi,private_vehicle,40.6,3382.0,0.0,0.0,4.0,3.0,36-50,Perempuan,PNS/TNI/Polri,>10 juta,Motor dan mobil,Kerja,Beberapa kali sebulan,2.0,4.0,5.0,5.0,4.0,0
118,9ea26c2a-8a74-5d9e-9239-30422b817839,0,Termurah,cost,30.1,6000,0,0.65,3.64,2.9,26-35,Perempuan,Wiraswasta,1-3 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,1,1,2,1,1
118,9ea26c2a-8a74-5d9e-9239-30422b817839,1,Kendaraan Pribadi,private_vehicle,23.3,10000,0,0.0,4.54,2.72,26-35,Perempuan,Wiraswasta,1-3 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,1,1,2,1,0
